vendor,price,cat1,cat2,cat3,title
pachoherrera,0.002182,Drugs,Cannabis,Hash,"2G SUPER POLM HASH"
pachoherrera,0.00218,Drugs,Empathogens,Ecstasy,"5 X HEINEKEN XTC PILLS WHOLESALE PRICES"
pachoherrera,0.00218,Drugs,Empathogens,Ecstasy,"5 X PHILLIP PLEIN XTC PILLS WHOLESALE PRICES"
pachoherrera,0.002311,Drugs,Stimulants,Amphetamine,"☆ 5G Speed Paste ☆ A+ Quality ☆"
pachoherrera,0.002565,Drugs,Empathogens,Ecstasy,"10 X HEINEKEN XTC PILLS WHOLESALE PRICES"
pachoherrera,0.002565,Drugs,Psychedelics,2C-x,"10 X PURPLE + AND - 2CB PILLS"
pachoherrera,0.002582,Drugs,Empathogens,Ecstasy,"☆ 10 YELLOW SUNS 275MG PROMO ☆"
pachoherrera,0.002711,Drugs,Empathogens,MDMA,"☆ 2.5G Champagne MDMA 84% ☆"
pachoherrera,0.002822,Drugs,Psychedelics,LSD,"10 X 2CB BLOTTERS"
pachoherrera,0.002824,Drugs,Psychedelics,2C-x,"10 X CHAMPAGNE BOTTLES 2CB PILLS"
pachoherrera,0.002952,Drugs,Empathogens,Ecstasy,"10 X FORMULA  XTC"
pachoherrera,0.002952,Drugs,Empathogens,Ecstasy,"10 X KENZO XTC PILLS"
pachoherrera,0.002969,Drugs,Dissociatives,Ketamine,"1G OLD DUTCH KETAMINE"
pachoherrera,0.003081,Drugs,Empathogens,Ecstasy,"10 X BLUE CHUPA CHUPS 300MG"
pachoherrera,0.003209,Drugs,Empathogens,Ecstasy,"10 X GREY HEARTS XTC"
pachoherrera,0.003356,Drugs,Psychedelics,2C-x,"☆ 0.5G WHITE/BROWN 2-CB POWDER ☆"
pachoherrera,0.003591,Drugs,Empathogens,Ecstasy,"10 X ORANGE DIAMONDS"
pachoherrera,0.003595,Drugs,Empathogens,Ecstasy,"☆ 10 pcs North Face Pills ☆ 260MG ☆"
pachoherrera,0.003614,Drugs,Empathogens,Ecstasy,"☆ 10 GREEN 2K XTC PILLS 260MG NEW BATCH ☆"
pachoherrera,0.003848,Drugs,Empathogens,Ecstasy,"10 X BLUE PHILLIP PLEIN"
pachoherrera,0.003848,Drugs,Empathogens,Ecstasy,"10 X TAZMANIAN DEVILS XTC PILLS"
pachoherrera,0.003873,Drugs,Empathogens,MDMA,"☆ 5G Champagne MDMA 84% ☆"
pachoherrera,0.004489,Drugs,Empathogens,Ecstasy,"10 X PHILLIP PLEIN 300MG"
pachoherrera,0.004494,Drugs,Stimulants,Amphetamine,"☆ 10G Speed Paste ☆ A+ Quality ☆"
pachoherrera,0.004873,Drugs,Psychedelics,LSD,"10 X SMILEY LSD BLOTTERS"
pachoherrera,0.005772,Drugs,Empathogens,Ecstasy,"25 X HEINEKEN XTC PILLS WHOLESALE PRICES"
pachoherrera,0.005772,Drugs,Psychedelics,2C-x,"25 X PURPLE + AND - 2CB PILLS"
pachoherrera,0.005776,Drugs,Psychedelics,2C-x,"25 X CHAMPAGNE BOTTLES 2CB PILLS"
pachoherrera,0.006413,Drugs,Empathogens,Ecstasy,"25 X TAZMANIAN DEVILS XTC PILLS"
pachoherrera,0.006413,Drugs,Psychedelics,LSD,"25 X 2CB BLOTTERS"
pachoherrera,0.006418,Drugs,Empathogens,Ecstasy,"25 X GREY HEARTS XTC"
pachoherrera,0.006454,Drugs,Psychedelics,2C-x,"☆ 1G WHITE/BROWN 2-CB POWDER ☆"
pachoherrera,0.00645,Drugs,Empathogens,Ecstasy,"☆ 25 Green Heineken ☆ 240MG ☆ Free Shipping ☆ Escrow ☆ 50 euro ☆"
pachoherrera,0.0071,Drugs,Dissociatives,Ketamine,"2.5G OLD DUTCH KETAMINE"
pachoherrera,0.0071,Drugs,Empathogens,Ecstasy,"☆ 25 YELLOW SUNS 275MG ☆"
pachoherrera,0.0071,Drugs,Empathogens,MDMA,"☆ 10G Champagne MDMA 84% ☆"
pachoherrera,0.007701,Drugs,Empathogens,Ecstasy,"25 X FORMULA 1 XTC"
pachoherrera,0.007701,Drugs,Empathogens,Ecstasy,"25 X KENZO XTC PILLS"
pachoherrera,0.007745,Drugs,Empathogens,Ecstasy,"☆ 25 GREEN 2K XTC PILLS 260MG NEW BATCH ☆"
pachoherrera,0.008337,Drugs,Empathogens,Ecstasy,"25 X BLUE PHILLIP PLEIN"
pachoherrera,0.008337,Drugs,Empathogens,Ecstasy,"25 X ORANGE DIAMONDS"
pachoherrera,0.008343,Drugs,Cannabis,Hash,"10G SUPER POLM HASH"
pachoherrera,0.008343,Drugs,Empathogens,Ecstasy,"25 X BLUE CHUPA CHUPS 300MG"
pachoherrera,0.008346,Drugs,Empathogens,Ecstasy,"☆ 25 pcs North Face Pills ☆ 260MG ☆"
pachoherrera,0.008978,Drugs,Empathogens,Ecstasy,"25 X PHILLIP PLEIN 300MG"
pachoherrera,0.008988,Drugs,Stimulants,Amphetamine,"☆ 25G Speed Paste ☆ A+ Quality ☆"
pachoherrera,0.010259,Drugs,Psychedelics,LSD,"25 X SMILEY LSD BLOTTERS"
pachoherrera,0.010261,Drugs,Empathogens,Ecstasy,"50 X HEINEKEN XTC PILLS WHOLESALE PRICES"
pachoherrera,0.010261,Drugs,Empathogens,Ecstasy,"50 X TAZMANIAN DEVILS XTC PILLS "
pachoherrera,0.010261,Drugs,Psychedelics,2C-x,"50 X PURPLE + AND - 2CB PILLS"
pachoherrera,0.010269,Drugs,Empathogens,Ecstasy,"50 X GREY HEARTS XTC"
pachoherrera,0.010269,Drugs,Psychedelics,2C-x,"50 X CHAMPAGNE BOTTLES 2CB PILLS"
pachoherrera,0.011543,Drugs,Empathogens,Ecstasy,"50 X ORANGE DIAMONDS"
pachoherrera,0.011543,Drugs,Psychedelics,LSD,"50 X 2CB BLOTTERS"
pachoherrera,0.011552,Drugs,Cannabis,Hash,"5G SUPER POLM HASH"
pachoherrera,0.011552,Drugs,Empathogens,Ecstasy,"50 X BLUE CHUPA CHUPS 300MG"
pachoherrera,0.011552,Drugs,Empathogens,Ecstasy,"50 X FORMULA 1 XTC"
pachoherrera,0.011552,Drugs,Empathogens,Ecstasy,"50 X KENZO XTC PILLS"
pachoherrera,0.011618,Drugs,Empathogens,Ecstasy,"☆ 50 YELLOW SUNS 275MG ☆"
pachoherrera,0.011876,Drugs,Dissociatives,Ketamine,"5G OLD DUTCH KETAMINE"
pachoherrera,0.012263,Drugs,Psychedelics,2C-x,"☆ 2G WHITE/BROWN 2-CB POWDER ☆"
pachoherrera,0.012826,Drugs,Empathogens,Ecstasy,"50 X BLUE PHILLIP PLEIN"
pachoherrera,0.012839,Drugs,Empathogens,Ecstasy,"☆ 50 pcs North Face Pills ☆ 260MG ☆"
pachoherrera,0.012908,Drugs,Empathogens,Ecstasy,"☆ 50 GREEN 2K XTC PILLS 260MG NEW BATCH ☆"
pachoherrera,0.014109,Drugs,Empathogens,Ecstasy,"50 X PHILLIP PLEIN 300MG"
pachoherrera,0.014123,Drugs,Stimulants,Amphetamine,"☆ 50G Speed Paste ☆ A+ Quality ☆"
pachoherrera,0.017426,Drugs,Empathogens,MDMA,"☆ 25G Champagne MDMA 84% ☆ Wholesale Prices"
pachoherrera,0.017956,Drugs,Empathogens,Ecstasy,"100 X HEINEKEN XTC PILLS WHOLESALE PRICES"
pachoherrera,0.017956,Drugs,Empathogens,Ecstasy,"100 X TAZMANIAN DEVILS XTC PILLS"
pachoherrera,0.01797,Drugs,Empathogens,Ecstasy,"100 X GREY HEARTS XTC"
pachoherrera,0.019236,Drugs,Psychedelics,LSD,"50 X SMILEY LSD BLOTTERS"
pachoherrera,0.019239,Drugs,Psychedelics,2C-x,"100 X PURPLE + AND - 2CB PILLS"
pachoherrera,0.019239,Drugs,Psychedelics,LSD,"100 2CB BLOTTERS"
pachoherrera,0.019239,Drugs,Stimulants,Amphetamine,"Custom for T***Y"
pachoherrera,0.019254,Drugs,Cannabis,Hash,"25G SUPER POLM HASH"
pachoherrera,0.019254,Drugs,Psychedelics,2C-x,"100 X CHAMPAGNE BOTTLES 2CB PILLS"
pachoherrera,0.020537,Drugs,Empathogens,Ecstasy,"100 X FORMULA 1 XTC"
pachoherrera,0.021804,Drugs,Empathogens,Ecstasy,"100 X BLUE PHILLIP PLEIN"
pachoherrera,0.021804,Drugs,Empathogens,Ecstasy,"100 X ORANGE DIAMONDS"
pachoherrera,0.021821,Drugs,Empathogens,Ecstasy,"100 X KENZO XTC PILLS"
pachoherrera,0.02259,Drugs,Dissociatives,Ketamine,"10G OLD DUTCH KETAMINE"
pachoherrera,0.023104,Drugs,Empathogens,Ecstasy,"100 X BLUE CHUPA CHUPS 300MG"
pachoherrera,0.023111,Drugs,Empathogens,Ecstasy,"☆ 100 pcs North Face Pills ☆ 260MG ☆"
pachoherrera,0.023111,Drugs,Stimulants,Amphetamine,"☆ 100G Speed Paste ☆ A+ Quality ☆"
pachoherrera,0.023235,Drugs,Empathogens,Ecstasy,"☆ 100 GREEN 2K XTC PILLS 260MG NEW BATCH ☆"
pachoherrera,0.025652,Drugs,Empathogens,Ecstasy,"100 X PHILLIP PLEIN 300MG"
pachoherrera,0.025817,Drugs,Psychedelics,2C-x,"☆ 5G WHITE/BROWN 2-CB POWDER ☆"
pachoherrera,0.03206,Drugs,Psychedelics,LSD,"100 X SMILEY LSD BLOTTERS"
pachoherrera,0.033562,Drugs,Empathogens,MDMA,"☆ 50G Champagne MDMA 84% ☆ Wholesale Prices"
pachoherrera,0.034667,Drugs,Empathogens,Ecstasy,"☆ 150 pcs North Face Pills ☆ 260MG ☆"
pachoherrera,0.038507,Drugs,Cannabis,Hash,"50G SUPER POLM HASH"
pachoherrera,0.042326,Drugs,Empathogens,Ecstasy,"250 X TAZMANIAN DEVILS XTC PILLS"
pachoherrera,0.042358,Drugs,Empathogens,Ecstasy,"250 X GREY HEARTS XTC"
pachoherrera,0.044891,Drugs,Empathogens,Ecstasy,"250 X HEINEKEN XTC PILLS WHOLESALE PRICES"
pachoherrera,0.044891,Drugs,Psychedelics,2C-x,"250 X PURPLE + AND - 2CB PILLS"
pachoherrera,0.044925,Drugs,Psychedelics,2C-x,"250 X CHAMPAGNE BOTTLES 2CB PILLS"
pachoherrera,0.044938,Drugs,Empathogens,Ecstasy,"☆ 200 pcs North Face Pills ☆ 260MG ☆"
pachoherrera,0.049697,Drugs,Psychedelics,2C-x,"☆ 10G WHITE/BROWN 2-CB POWDER ☆"
pachoherrera,0.051304,Drugs,Psychedelics,LSD,"250 X 2CB BLOTTERS"
pachoherrera,0.051343,Drugs,Empathogens,Ecstasy,"250 X BLUE CHUPA CHUPS 300MG"
pachoherrera,0.051343,Drugs,Empathogens,Ecstasy,"250 X KENZO XTC PILLS"
pachoherrera,0.051358,Drugs,Stimulants,Amphetamine,"☆ 250G Speed Paste ☆ A+ Quality ☆"
pachoherrera,0.051633,Drugs,Empathogens,Ecstasy,"☆ 250 YELLOW SUNS 275MG ☆"
pachoherrera,0.05451,Drugs,Empathogens,Ecstasy,"250 X ORANGE DIAMONDS"
pachoherrera,0.054552,Drugs,Empathogens,Ecstasy,"250 X FORMULA 1 XTC"
pachoherrera,0.05486,Drugs,Dissociatives,Ketamine,"25G OLD DUTCH KETAMINE"
pachoherrera,0.057717,Drugs,Empathogens,Ecstasy,"250  X BLUE PHILLIP PLEIN"
pachoherrera,0.057717,Drugs,Empathogens,Ecstasy,"250 X PHILLIP PLEIN 300MG"
pachoherrera,0.057778,Drugs,Empathogens,Ecstasy,"☆ 250 pcs North Face Pills ☆ 260MG ☆"
pachoherrera,0.058088,Drugs,Empathogens,Ecstasy,"☆ 250 GREEN 2K XTC PILLS 260MG NEW BATCH ☆"
pachoherrera,0.06412,Drugs,Psychedelics,LSD,"250 X SMILEY LSD BLOTTERS"
pachoherrera,0.064542,Drugs,Empathogens,MDMA,"☆ 100G Champagne MDMA 84% ☆"
pachoherrera,0.070597,Drugs,Cannabis,Hash,"100G SUPER POLM HASH"
pachoherrera,0.076956,Drugs,Psychedelics,2C-x,"500 X 2CB PILLS WHOLESALE PRICES"
pachoherrera,0.083369,Drugs,Empathogens,Ecstasy,"500 X HEINEKEN XTC PILLS WHOLESALE PRICES"
pachoherrera,0.083369,Drugs,Empathogens,Ecstasy,"500 X TAZMANIAN DEVILS XTC PILLS"
pachoherrera,0.083369,Drugs,Psychedelics,2C-x,"500 X PURPLE + AND - 2CB PILLS"
pachoherrera,0.083432,Drugs,Empathogens,Ecstasy,"500 X GREY HEARTS XTC"
pachoherrera,0.083432,Drugs,Psychedelics,2C-x,"500 X CHAMPAGNE BOTTLES 2CB PILLS"
pachoherrera,0.093059,Drugs,Empathogens,Ecstasy,"500 X FORMULA 1 XTC"
pachoherrera,0.096195,Drugs,Empathogens,Ecstasy,"500 X ORANGE DIAMONDS"
pachoherrera,0.096195,Drugs,Psychedelics,LSD,"500 X 2CB BLOTTERS"
pachoherrera,0.096268,Drugs,Empathogens,Ecstasy,"500 X BLUE CHUPA CHUPS 300MG"
pachoherrera,0.096268,Drugs,Empathogens,Ecstasy,"500 X KENZO XTC PILLS"
pachoherrera,0.096296,Drugs,Stimulants,Amphetamine,"☆ 500G Speed Paste ☆ A+ Quality ☆"
pachoherrera,0.10004,Drugs,Empathogens,Ecstasy,"☆ 500 YELLOW SUNS 275MG ☆"
pachoherrera,0.102479,Drugs,Empathogens,Ecstasy,"500  X BLUE PHILLIP PLEIN"
pachoherrera,0.103267,Drugs,Dissociatives,Ketamine,"50G OLD DUTCH KETAMINE"
pachoherrera,0.10902,Drugs,Empathogens,Ecstasy,"500 X PHILLIP PLEIN 300MG"
pachoherrera,0.109135,Drugs,Empathogens,Ecstasy,"☆ 500 pcs North Face Pills ☆ 260MG v"
pachoherrera,0.109721,Drugs,Empathogens,Ecstasy,"☆ 500 GREEN 2K XTC PILLS 260MG NEW BATCH ☆"
pachoherrera,0.115416,Drugs,Psychedelics,LSD,"500 X SMILEY LSD BLOTTERS"
pachoherrera,0.147498,Drugs,Empathogens,Ecstasy,"1000 X HEINEKEN XTC PILLS WHOLESALE PRICES"
pachoherrera,0.153398,Drugs,Empathogens,Ecstasy,"1000 X TAZMANIAN DEVILS XTC PILLS"
pachoherrera,0.153911,Drugs,Psychedelics,Mescaline,"1000 X PURPLE + AND - 2CB PILLS"
pachoherrera,0.154029,Drugs,Empathogens,Ecstasy,"1000 X GREY HEARTS XTC"
pachoherrera,0.154029,Drugs,Psychedelics,2C-x,"1000 X CHAMPAGNE BOTTLES 2CB PILLS"
pachoherrera,0.160324,Drugs,Psychedelics,LSD,"1000 X 2CB BLOTTERS"
pachoherrera,0.17315,Drugs,Empathogens,Ecstasy,"1000  X BLUE PHILLIP PLEIN"
pachoherrera,0.173283,Drugs,Empathogens,Ecstasy,"1000 X BLUE CHUPA CHUPS 300MG"
pachoherrera,0.173283,Drugs,Empathogens,Ecstasy,"1000 X FORMULA 1 XTC"
pachoherrera,0.173283,Drugs,Empathogens,Ecstasy,"1000 X KENZO XTC PILLS"
pachoherrera,0.179752,Drugs,Stimulants,Amphetamine,"☆ 1000G Speed Paste ☆ A+ Quality ☆"
pachoherrera,0.193625,Drugs,Dissociatives,Ketamine,"100G OLD DUTCH KETAMINE"
pachoherrera,0.205215,Drugs,Empathogens,Ecstasy,"1000 X PHILLIP PLEIN 300MG"
pachoherrera,0.205431,Drugs,Empathogens,Ecstasy,"☆ 1000 pcs North Face Pills ☆ 260MG ☆"
pachoherrera,0.230833,Drugs,Psychedelics,LSD,"1000 X SMILEY LSD BLOTTERS"
pachoherrera,0.230867,Drugs,Stimulants,Amphetamine,"1500G Speed A+ Quality"
pachoherrera,0.384778,Drugs,Empathogens,Ecstasy,"2000 X PHILLIP PLEIN 300MG"
party-fruits,0.002825,Drugs,Cannabis,Hash,"2 Gr. Super Pollen Hash AAA+"
party-fruits,0.00284,Drugs,Cannabis,Weed,"2 gr.  AMNESIA HAZE outdoor"
party-fruits,0.004773,Drugs,Stimulants,Cocaine,"0.5 gr. best FISHSCALE COCAINE 90% PURE"
party-fruits,0.006035,Drugs,Cannabis,Hash,"5 Gr. Super Pollen Hash AAA+"
party-fruits,0.006067,Drugs,Cannabis,Weed,"5 gr.  AMNESIA HAZE outdoor"
party-fruits,0.008643,Drugs,Stimulants,Cocaine,"1 gr. best FISHSCALE COCAINE 90% PURE"
party-fruits,0.010528,Drugs,Cannabis,Hash,"10 Gr. Super Pollen Hash AAA+"
party-fruits,0.010585,Drugs,Cannabis,Weed,"10 gr.  AMNESIA HAZE outdoor"
party-fruits,0.019516,Drugs,Cannabis,Hash,"20 Gr. Super Pollen Hash AAA+"
party-fruits,0.019607,Drugs,Stimulants,Cocaine,"2,5 gr. best FISHSCALE COCAINE 90% PURE"
party-fruits,0.019621,Drugs,Cannabis,Weed,"20 gr.  AMNESIA HAZE outdoor"
party-fruits,0.035732,Drugs,Stimulants,Cocaine,"5 gr. best FISHSCALE COCAINE 90% PURE"
party-fruits,0.041985,Drugs,Cannabis,Hash,"50 Gr. Super Pollen Hash AAA+"
party-fruits,0.04221,Drugs,Cannabis,Weed,"50 gr.  AMNESIA HAZE outdoor"
party-fruits,0.061531,Drugs,Stimulants,Cocaine,"10 gr. best FISHSCALE COCAINE 90% PURE"
party-fruits,0.074084,Drugs,Cannabis,Hash,"100 Gr. Super Pollen Hash AAA+"
party-fruits,0.077063,Drugs,Cannabis,Weed,"100 gr.  AMNESIA HAZE outdoor"
party-fruits,0.148704,Drugs,Cannabis,Weed,"250 gr.  AMNESIA HAZE outdoor"
party-hits,0.00218,Drugs,Psychedelics,LSD,"2 x LSD - 220 ug ALICE Alice in Wonderland clear ACID Sample"
party-hits,0.002308,Drugs,Empathogens,Ecstasy,"2 x 260mg MDMA Nespresso Xtc Pills samples"
party-hits,0.002969,Drugs,Cannabis,Weed,"2 Gram Amnesia Haze Weed indoor AAA+"
party-hits,0.002969,Drugs,Cannabis,Weed,"2 gr. Blueberry Weed indoor AAA+"
party-hits,0.003205,Drugs,Stimulants,A-PVP,"1 gr. 4C-PVP (analog A-PVP)"
party-hits,0.004231,Drugs,Empathogens,Ecstasy,"5 x 260mg MDMA Nespresso Xtc Pills"
party-hits,0.005521,Drugs,Stimulants,Cocaine,"0.5 gr. of high quality cocaine(fishscale)"
party-hits,0.006196,Drugs,Cannabis,Weed,"5 Gram Amnesia Haze Weed indoor AAA+"
party-hits,0.006196,Drugs,Cannabis,Weed,"5 gr. Blueberry Weed indoor AAA+"
party-hits,0.006795,Drugs,Empathogens,Ecstasy,"10x 260mg MDMA Nespresso Xtc Pills"
party-hits,0.006795,Drugs,Stimulants,A-PVP,"2,5 gr. 4C-PVP (analog A-PVP)"
party-hits,0.009373,Drugs,Stimulants,Cocaine,"1 gr. of high quality cocaine(fishscale)"
party-hits,0.011359,Drugs,Cannabis,Weed,"10 Gram Amnesia Haze Weed indoor AAA+"
party-hits,0.011359,Drugs,Cannabis,Weed,"10 gr. Blueberry Weed indoor AAA+"
party-hits,0.011924,Drugs,Stimulants,A-PVP,"5 gr. 4C-PVP (analog A-PVP)"
party-hits,0.013206,Drugs,Empathogens,Ecstasy,"25 x 260mg MDMA Nespresso Xtc Pills"
party-hits,0.020258,Drugs,Stimulants,A-PVP,"10 gr. 4C-PVP (analog A-PVP)"
party-hits,0.020395,Drugs,Cannabis,Weed,"20 Gram Amnesia Haze Weed indoor AAA+"
party-hits,0.020395,Drugs,Cannabis,Weed,"20 gr. Blueberry Weed indoor AAA+"
party-hits,0.023463,Drugs,Empathogens,Ecstasy,"50 x 260mg MDMA Nespresso Xtc Pills"
party-hits,0.023496,Drugs,Stimulants,Cocaine,"3 gr. of high quality cocaine(fishscale)"
party-hits,0.035643,Drugs,Stimulants,A-PVP,"20 gr. 4C-PVP (analog A-PVP)"
party-hits,0.041413,Drugs,Empathogens,Ecstasy,"100 x 260mg MDMA Nespresso Xtc Pills"
party-hits,0.042339,Drugs,Cannabis,Weed,"50 Gram Amnesia Haze Weed indoor AAA+"
party-hits,0.042339,Drugs,Cannabis,Weed,"50 gr. Blueberry Weed indoor AAA+"
party-hits,0.042755,Drugs,Stimulants,Cocaine,"6 gr. of high quality cocaine(fishscale)"
party-hits,0.064492,Drugs,Stimulants,A-PVP,"50 gr. 4C-PVP (analog A-PVP)"
party-hits,0.076138,Drugs,Stimulants,Cocaine,"12 gr. of high quality cocaine(fishscale)"
party-hits,0.079128,Drugs,Cannabis,Weed,"100 Gram Amnesia Haze Weed indoor AAA+"
party-hits,0.079128,Drugs,Cannabis,Weed,"100 gr. Blueberry Weed indoor AAA+"
party-hits,0.090134,Drugs,Empathogens,Ecstasy,"250 x 260mg MDMA Nespresso Xtc Pills"
party-hits,0.109366,Drugs,Stimulants,A-PVP,"100 gr. 4C-PVP (analog A-PVP)"
party-hits,0.14142,Drugs,Empathogens,Ecstasy,"500 x 260mg MDMA Nespresso Xtc Pills"
party-hits,0.142379,Drugs,Cannabis,Weed,"200 Gram Amnesia Haze Weed indoor AAA+"
party-hits,0.142379,Drugs,Cannabis,Weed,"200 gr. Blueberry Weed indoor AAA+"
partysquadnl,0.002677,Drugs,Empathogens,Ecstasy,"10x GREEN MINION XTC MDMA PILL 220-230mg"
partysquadnl,0.006654,Drugs,Empathogens,MDMA,"10 GRAM ★ DUTCH MDMA Crystals ★ Tested 84% ★ from The Netherlands"
partysquadnl,0.020171,Drugs,Empathogens,Ecstasy,"100x GREEN MINION XTC MDMA PILL 220-230mg"
paulreubens,0.005027,Drugs,Cannabis,Concentrates,"NorCal (1) Gram Shatter "
paulreubens,0.006067,Drugs,Cannabis,Concentrates,"World Famous Wax (1) Gram WFW "
pelch,0.000981,Drugs,Psychedelics,LSD,"1 x Hoffman Acid 100ug"
pelch,0.001575,Drugs,Psychedelics,LSD,"2 x Hoffman Acid 100ug"
pelch,0.002711,Drugs,Psychedelics,LSD,"5 x Hoffman Acid 100ug"
perussaamelainen,0.005,Drugs,Opiates,Buprenorphine,"Subutex® 8mg (LUE PROFIILI TÄRKEÄÄ!!)LAITA OSOITETIEDOT VIESTILLÄ"
perussaamelainen,0.034618,Drugs,Opiates,Buprenorphine,"Subutex® 8mg (SILKKITIEN HALVIN SUOMESSA!!!!!) 7kpl (LISTA)"
perussaamelainen,0.046157,Drugs,Opiates,Buprenorphine,"Subutex® 8mg (SILKKITIEN HALVIN SUOMESSA!!!!!) 10kpl"
perussaamelainen,0.340245,Drugs,Opiates,Buprenorphine,"Subutex® 8mg 100kpl"
peters-garden,0.003462,Drugs,Cannabis,Hash,"5 gr Marocan Hash prenium A+++"
peters-garden,0.003463,Drugs,Stimulants,Metamphetamine,"0.25 gr CRYSTAL METH &quot;FIRE &amp; ICE&quot; DEX-METH PREMIUM"
peters-garden,0.005387,Drugs,Stimulants,Metamphetamine,"0.5 gr CRYSTAL METH &quot;FIRE &amp; ICE&quot; DEX-METH PREMIUM"
peters-garden,0.006027,Drugs,Psychedelics,LSD,"10 x The Dude Crystal LSD blotters 240ug+"
peters-garden,0.00859,Drugs,Cannabis,Weed,"10 gr Super  Skunk Premium Quality outdoor"
peters-garden,0.009231,Drugs,Cannabis,Weed,"10 gr OG Kush AAA+ outdoor"
peters-garden,0.009235,Drugs,Stimulants,Metamphetamine,"1 gr CRYSTAL METH &quot;FIRE &amp; ICE&quot; DEX-METH PREMIUM"
peters-garden,0.015645,Drugs,Psychedelics,LSD,"30 x The Dude Crystal LSD blotters 240ug+"
peters-garden,0.023343,Drugs,Stimulants,Metamphetamine,"3 gr CRYSTAL METH &quot;FIRE &amp; ICE&quot; DEX-METH PREMIUM"
peters-garden,0.035528,Drugs,Stimulants,Metamphetamine,"5 gr CRYSTAL METH &quot;FIRE &amp; ICE&quot; DEX-METH PREMIUM"
peters-garden,0.057965,Drugs,Cannabis,Weed,"100 g Amnesia Haze Weed AAA+ outdoor"
peters-garden,0.064386,Drugs,Stimulants,Metamphetamine,"10 gr CRYSTAL METH &quot;FIRE &amp; ICE&quot; DEX-METH PREMIUM"
phantomcircuit78,0.000105,Drugs,Pharmacy,Benzos,"Gabapentin"
phantomcircuit78,0.000366,Drugs,Stimulants,Nicotine,"1x Pack Cigarettes-Menthols"
phantomcircuit78,0.000366,Drugs,Stimulants,Nicotine,"1x Pack Cigarettes-Reds"
pharmafox,0.011199,Drugs,Pharmacy,Benzos,"(Quantity-x100) Xanax 2mg bar RxPress by PharmaFox pressed bars"
pharmroids,0.001983,Drugs,Pharmacy,Erectile dysfunction,"Esculap | Cialis | 5 tabs (20mg/tab) - Balkan Pharmaceuticals"
pharmroids,0.00261,Drugs,Pharmacy,Erectile dysfunction,"Alphagra | Cialis | 4 tabs (100mg/tab) - Alpha Pharma"
pharmroids,0.002713,Drugs,Pharmacy,Erectile dysfunction,"IceMan | Cialis | 10 tabs (100mg/tab) - Ice Pharmaceuticals"
pharmroids,0.003027,Other products,Body building,Oral,"SP Metandienon/Danabol | 100 tabs (10 mg/tab) - SP Laboratories"
pharmroids,0.003027,Other products,Body building,Testosterone,"Testosterone P | 5 x 1ml amp (100 mg/ml) - Balkan Pharmaceuticals"
pharmroids,0.003235,Other products,Body building,Oral,"Clenbuterol 40 | 60 tabs (40mcg/tab) - Balkan Pharmaceuticals"
pharmroids,0.003235,Other products,Body building,Oral,"Danabol/Dianabol 10 | 60 tabs (10 mg/tab) - Balkan Pharmaceutical"
pharmroids,0.003236,Other products,Body building,Oral,"Alphabol | 50 tabs (10 mg/tab) - Alpha Pharma"
pharmroids,0.00334,Other products,Body building,Oral,"Clenbuterol Ice | 100 tabs (40mcg/tab) - Ice Pharmaceuticals"
pharmroids,0.003444,Other products,Body building,Oral,"Stanozolol | 100 tabs (10 mg/tab) - BodyPharm (Winstrol, Winny)"
pharmroids,0.003653,Other products,Body building,Growth hormones,"Pregnyl 5000 - Organon"
pharmroids,0.003757,Other products,Body building,Oral,"Methandienone | 100 tabs (10 mg/tab) - Bodypharm (Dianabol)"
pharmroids,0.003861,Other products,Body building,Oral,"Strombafort/Winstrol 10 | 60 tabs (10mg/tab) - Balkan"
pharmroids,0.003966,Other products,Body building,Oral,"Dianabol | 100 tabs (10 mg/tab) - Thaiger"
pharmroids,0.003966,Other products,Body building,Oral,"SP Stanozol/Winstrol | 100 tabs (10 mg/tab) - SP Laboratories"
pharmroids,0.004071,Other products,Body building,Oral,"Airclen | 100 tabs (40mcg/tab) - Thaiger"
pharmroids,0.004071,Other products,Body building,Oral,"Clenbuterol | 100 tabs (40mcg/tab) - SP Lab"
pharmroids,0.00407,Other products,Body building,Oral,"Clenbuterol | 100 tabs (40mcg/tab) - Bodypharm (Clen)"
pharmroids,0.00407,Other products,Body building,Oral,"Stanozol/Winstrol 10 | 100 tabs (10 mg/tab) - Ice Pharmaceuticals"
pharmroids,0.00407,Other products,Body building,Other injectables,"Nandrolona F | 5 x 1ml amp (50 mg/ml) - Balkan Pharmaceuticals"
pharmroids,0.00407,Other products,Body building,Testosterone,"Sustamed | 5 x 1ml amp (250 mg/ml) - Balkan Pharmaceuticals"
pharmroids,0.00407,Other products,Body building,Testosterone,"Testosterone C | 5 x 1ml amp (200 mg/ml) - Balkan Pharmaceuticals"
pharmroids,0.004174,Other products,Body building,Oral,"Methandienone 10 | 100 tabs (10 mg/tab) - Ice Pharmaceuticals"
pharmroids,0.004175,Other products,Body building,Oral,"Astralean | 50 tabs (40mcg/tab) - Alpha Pharma"
pharmroids,0.004175,Other products,Body building,Oral,"Rexobol 10 | 50 tabs (10 mg/tab) - Alpha Pharma"
pharmroids,0.004383,Other products,Body building,Oral,"Turanabol/Tbol | 60 tabs (10mg/tab) - Balkan Pharmaceuticals"
