'/cerberus',0.004671,'Other products','Body building','Anabolic steroids','Dimension Labs T5 Extreme x 50'
'/homodeiii',0.000514,'Other products','Digital items','Guides and tutorials','★ Carding Amazon itself★ '
'/pillerikauppa',0.005048,'Drugs','Opiates','Morphine','Palladon 8mg, 42e/kpl *Suomi apteekki*'
'/rocketchem',0.008639,'Drugs','Stimulants','','PV-8 ( ALPHA-PHPP) 5g'
'/balr',0.040897,'Drugs','Psychedelics','','250x 2-CB Paul Frank 18MG '
'/smart666tiger',0.000867,'Other products','Services','Money','500-1000 £ ? GAIN RISK FREE BETFAIR **2016** 100 %'
'/qualitymedical',0.001989,'Drugs','Cannabis','Weed','AFGHANI 10 Seeds'
'/idealpills',0.038341,'Drugs','Pharmacy','','250x K25 37.5 MG Pills (Loose)'
'/ketosaurus',0.07306,'Drugs','Empathogens','MDMA','250g MDMA Crystals 84% Purity'
'/lobosuk',0.08808,'Drugs','Empathogens','Ecstasy','500 x Green Batman XTC MDMA Pills 150mg'
'/tohtori-outolempi',0.004381,'Drugs','Pharmacy','Benzos','AVAJAISTARJOUS* -- ETIZOLAM 3mg Blottereita 10kpl'
'/mrsniffer',0.002622,'Drugs','Psychedelics','LSD','5 LSD stamps Anonymous (180μg)'
'/stikilion',0.010474,'Drugs','Cannabis','Weed','Afghan Kush – Indica'
'/homodeiii',0.000257,'Other products','Services','Hacking','★ Ardamax Keylogger ★'
'/dreams-store',0.029302,'Drugs','Cannabis','Hash','50 gr. maroc Soft Pollen Hash'
'/jinxs',0.011178,'Drugs','Stimulants','Cocaine','|| UK 2 UK || 1G 85% E.C LAB TESTED PURE COCAINE ||'
'/hammerhome-123',0.003971,'Drugs','Cannabis','Weed','2.5 gram blue cheese'
'/hollanpetters',0.039696,'Other products','Self-defence','Guns and ammo','CZ P-09 Urban Grey Suppressor-Ready 9mm, 21rd Capacity'
'/jesperjesper',0.022043,'Drugs','Empathogens','Ecstasy','150 X Burger King XTC ( 230MG MDMA )'
'/multi',0.006968,'Drugs','Opiates','Tramadol','Tramadol 50mg - 250 capsules - Introduction FREE SHIPPING WW'
'/hectorstuf',0.004489,'Drugs','Stimulants','Amphetamine','Ritalin Novataris orginal 35euro free shipping'
'/appleinc',0.012525,'','Drugs','Stimulants','Armodafinil (Waklert) 150mg - 100x'
'/mail-drugs',0.00284,'Drugs','Stimulants','Metamphetamine','0,25 gr High Quality Crystal Meth'
'/theshop',0.000208,'Other products','Digital items','Guides and tutorials','♕ Amazon Refund Method ♕'
'/marcopolo420',0.001571,'Drugs','Cannabis','Weed','Skywalker OG Indoor 1g'
'/armsmories',0.000321,'','','','ROXYCODONE 30MG A215'
'/germanyweedbros',0.0104,'Drugs','Opiates','Morphine','Morpihn / Morphinsulfat 10x 30mg '
'/dionysos',0.011546,'Other products','Classifieds','Replicas','Rolex Submariner Classic (Replica)'
'/dr-whit3',0.003526,'Other products','Digital items','Other digital','500$ US Paypal Accounts Balance'
'/redface33',0.246258,'Other products','Self-defence','Guns and ammo','One Glock 26 '
'/diilahfin',0.218041,'Drugs','Stimulants','Amphetamine','n.40% Amfetamiini 100g'
'/snorbuse',0.013208,'Drugs','Stimulants','Amphetamine','5g amphetamine'
'/ragstoriches1',0.016701,'Drugs','Empathogens','MDMA','❤ 3.5g MDMA ★ HQ CRYSTALS ❤'
'/cooperman',0.090902,'Drugs','Opiates','Buprenorphine','Suboxone Strip Buprenorphine/Naloxone 8mg/2mg 100x'
'/qualityhydrobuds',0.002416,'Drugs','Cannabis','Weed','LEMON CHUNK reg 5 seeds *Free Post*'
'/paymepal',0.096125,'Other products','Digital items','','3000 $ [ PAYPAL Transfer ] Clean Deposit'
'/chemicai_usa',0.053381,'Drugs','Opiates','Fentanyl','500mg Fentanyl 99.5%'
'/leftcoast',0.010971,'Drugs','Opiates','Heroin','1 g of Fire Black Tar Heroin, Extremely Pure, Express!'
'/theshop',0.000418,'Other products','Digital items','Identity data','★ ADDMEFAST ACCOUNT w/ POINTS [LIFETIME+FREEBIE] ★'
'/qzfwrty',0.008988,'Drugs','Stimulants','Cocaine','★★★ 1g BOLIVIAN COCAINE 89% LAB TESTED  ★★★ '
'/dutchmagicfe',0.058048,'Drugs','Cannabis','Weed','Greenhouse 100g'
'/bigdeal',0.016482,'Other products','Classifieds','Replicas','CHANEL retro popular lady Bag replicas-Q34'
'/saiamii',0.002453,'Drugs','Stimulants','Cocaine','New Year Sale: 0.5g Cocaine Peruvian 93%'
'/pabloeskobaari',0.019025,'Drugs','Opiates','Buprenorphine','Temgesic 0,2mg 50kpl'
'/captain_kirk',0.000103,'Other products','Digital items','Ebooks','51 High-Tech Practical Jokes for the Evil Genius'
'/citra-world',0.000628,'Other products','Services','Money','Where to get a prepaid Visa/Mastercard with unique german Iban'
'/tohtori-outolempi',0.003834,'Drugs','Dissociatives','MXE / MXP','3-MeO-PCP -  25mg - SAMPLE!'
'/monetka',0.009997,'Drugs','Cannabis','Weed','Purple Kush - Smells very good 10g '
'/peruvendor',0.013376,'Drugs','Stimulants','Cocaine','2 gr Peruvian Cocaine Flakes 85% pure'
'/defqon1',0.036476,'Drugs','Pharmacy','Pain','Lyrica 300mg Pfizer 100kpl'
'/gandoffwhite',0.060011,'Drugs','Cannabis','Weed','1/2lb Half Pound of Regs/Mids regular grade'
'/captain_kirk',0.000103,'Other products','Digital items','Ebooks','Closet Cultivator by Ed Rosenthal'
'/cerberus',0.004375,'Other products','Classifieds','Replicas','Jimmy Choo Giftset  RRP £60 '
'/darknetvet',0.008278,'Drugs','Cannabis','Weed','7 grams AK47 '
'/hot-stuff',0.086801,'Drugs','Cannabis','Weed','112 gr. Platinum OG Kush AAA+ Indoor'
'/oz-team',0.016317,'Drugs','Empathogens','MDMA','2g ☆ MDA - &quot;98% Purity&quot;'
'/cheapest',0.012088,'Drugs','Cannabis','Weed','SALE 28g Juicy Thai Stick - FREE DELIVERY'
'/derek4real',0.009989,'Drugs','Cannabis','Weed','5g Pineapple Chunk - (COFFEESHOP QUALITY AAA+++) '
'/sissikasvattajat',0.002711,'Drugs','Cannabis','Weed','Royal Dutch Typhoon + Big Bud, luonnonmukainen 1g'
'/charleslucky',0.001605,'Drugs','Empathogens','MDMA',' # Pure MDMA powder/crystals  1gram free shipping #'
'/medicsnl',0.312709,'Drugs','Empathogens','Ecstasy','2000x Redbull 225MG'
'/asiaexpress',0.005323,'Drugs','Stimulants','Metamphetamine','1 g Crystal Meth / Methamphetamine / Pica - 90 % pure from Mexico'
'/your-vendor',0.007169,'Drugs','Stimulants','Cocaine','1 gr Strong Cocaine pure Quality'
'/einsteinallbet',0.068962,'','Drugs','Pharmacy','Nembutal (Pentobarbital / pentobarbitone)'
'/hillii',0.008975,'Drugs','Stimulants','Amphetamine','amffe custom vendito'
'/lobosuk',0.051625,'Drugs','Cannabis','Weed','112g of Lemon Haze AAA High THC'
'/lobosuk',0.029021,'Drugs','Stimulants','Cocaine','2g x 88% Pure Cocaine London Fuel [UK ONLY['
'/emedy',0.003435,'Drugs','Dissociatives','Ketamine','1 GRAM | S+ Isomer Ketamine ♥ Pharma-grade ♥ Pure &amp; Uncut ♥ MindB'
'/mrgoodguys',0.004623,'Drugs','Cannabis','Concentrates','1.0g ZEUS OG Shatter (Hybrid) 94% THC LAB TESTED FREE-SHIPPING'
'/smart666tiger',0.016486,'Other products','Digital items','Other digital','PAYPAL ACCOUNT WITH 1,000$ (REAL BALANCE)'
'/theshop',0.000208,'Other products','Digital items','Ebooks','♕ INSTAGRAM Money Making METHOD $$ + Growing Advice! ♕'
'/chemicalstore',0.004776,'Drugs','Stimulants','Metamphetamine','0,5 Gr.Crystal Meth 85%pure '
'/xtc-love',0.034371,'Drugs','Opiates','Heroin','(FE) 7gr AAA+ High Quality Afghan Heroin!'
'/speedy_j',0.078409,'Drugs','Empathogens','MDMA','[FE] 100 GR Pure MDMA Dutch Cristals  TOP Quality AAA+'
'/theshop',0.000208,'','Drugs','Stimulants','♕ How To Make COCAINE ♕'
'/speedy_j',0.023862,'Drugs','Empathogens','Ecstasy','75 Audemars Piquet 200MG XTC Dutch AAA+ quality'
'/wirex-card',0.018232,'Drugs','Cannabis','Hash','20 Gram Dark Morrocan Hash old school Rocky'
'/tollanpey',0.013583,'Drugs','Opiates','Oxycodone','10 pills Oxycodone 80mg OC80'
'/thetab',0.000998,'Drugs','Psychedelics','LSD','166ug Lord of the Rings AL-LAD (&gt;97% Purity)'
'/bigdeal',0.009498,'Other products','Classifieds','Replicas','Chanel 1:1 plant earring YA-65'
'/coin2drugs',0.006026,'Drugs','Cannabis','Weed','5 gr. Great White Shark AAA+ indoor Weed'
'/theshop',0.001043,'Other products','Services','n/a','★ ♕ TheShop's MEGAPACK ♕ ★ '
'/theshop',0.000208,'Other products','Digital items','Guides and tutorials','♕ Liqpay Carding Method ♕'
'/theshop',0.000418,'Other products','Digital items','Other digital','★ ADDMEFAST ACCOUNT w/ POINTS [LIFETIME+FREEBIE] ★'
'/monetka',0.207493,'Drugs','Empathogens','Ecstasy','500 x 180mg Domino Ecstasy Pills '
'/mr-digital',0.023477,'Other products','Digital items','Other digital','CapitalOne360 Credit Card $25000-$50000 Balance Login Details'
'/holloboss',0.052369,'Other products','Services','Money',' Best Ever Quality Dollar Notes 30 X 100= $3000'
'/burningman',0.039112,'Drugs','Psychedelics','2C-x','250 x 2CB - Micky Mouse 22 mg Pills'
'/galaxystore',0.379164,'Drugs','Stimulants','Cocaine','⌛56g Fishscale Cocaine 88% ☯ GalaxyStore ⌛'
'/dreamdoc',0.068414,'Other products','Services','Money','Super Best Quality counterfeit Notes 200x$10= $2000 Promotion'
'/xtc-love',0.006955,'Drugs','Empathogens','Ecstasy','(FE) 15pc 250mg Green Audemars Piquet Dutch XTC.'
'/hollanpetters',0.038336,'Other products','Self-defence','Guns and ammo','10&quot; suppressor fit any type of weapons'
'/orangeone',0.002436,'Drugs','Opiates','Heroin','FREE SHIPPING-2 pils Buprenorphine 0.4 mg sublingual -no Naloxone'
'/vendeep',0.00128,'Drugs','Cannabis','Hash','1 Gram of Super Soft Pollen'
'/bigdeal',0.022232,'Other products','Classifieds','Replicas','LV  40848 bucket bag replica-q40'
'/charlierock',0.009632,'Drugs','Stimulants','Cocaine','1G ► Bolivian Flake Cocaine ► Pure'
'/qzfwrty',0.008988,'Drugs','Empathogens','MDMA','MDMA crystals 84% pure '
'/dreamdoc',0.095522,'Other products','Services','Money','Super Best Quality counterfeit Notes 300x$10= $3000 Promotion'
'/teambusiness',0.029489,'Drugs','Opiates','Heroin','~ 5g of Heroin good Quality direct from DE ~'
'/theshop',0.000522,'Other products','Services','n/a','★ SLING TV PREMIUM ACCOUNT [LIFETIME+FREEBIE] ★'
'/peruvendor',0.00321,'Drugs','Cannabis','Weed','7G, SUPER THAI WEED, OLD SCHOOL, RAIPD DELIVERY'
'/softkingus',0.000436,'Other products','Digital items','Guides and tutorials','★ Yasuo Gold Paypal Pack ★ + 𝐅𝐑𝐄𝐄 Gift'
'/rocketchem',0.048071,'Drugs','Psychedelics','Mescaline','Escaline 25g'
'/derek4real',0.031471,'Drugs','Cannabis','Weed','25g Sweet Amnesia Haze (high-quality)'
'/dutchrabblt2',0.038054,'Drugs','Stimulants','Metamphetamine','METH (ICE) 10 GR D-VARIANT'
'/steroidwarehouse',0.005521,'Other products','Body building','Growth hormones','MGF  (mechano growth factor) - 5 mg - Bio-Peptide'
'/greenroad',0.00634,'Drugs','Cannabis','Hash','5g Ketama Gold'
'/appleinc',0.006576,'','Drugs','Pharmacy','50 x 10mg Roche Diazepam (Loose)'
'/eztkapdel',0.01218,'','Drugs','Pharmacy','100 pill of Rivotrill'
'/blackfriday',0.045112,'Drugs','Empathogens','MDMA','50 grams MDMA 84% crystals'
'/bathramme',0.008844,'Drugs','Pharmacy','Benzos','50 x Medazepam 10mg by TEVA'
'/holloboss',0.026167,'Other products','Services','Money','Best Quality Dollar Notes 10X $100=1000'
'/theshop',0.001043,'','Other products','Services','♕ [2017] Ultimate CVV to BTC || Cashout $200 Daily ♕'
'/idealpills',0.070593,'Drugs','Opiates','Codeine','425x Codeine 15 MG Pills (Loose)'
'/jahbadteddy',0.012979,'Drugs','Empathogens','Ecstasy','25 x TESLA MODEL X xtc pills 275mg MDMA | UK SELLER | NEW'
'/hollanpetters',0.041686,'Other products','Self-defence','Guns and ammo','Smith &amp; Wesson 686-6,4&quot;,357 mag.fully deep hand engraved'
'/uncut_and_cheap',0.005024,'Drugs','Pharmacy','Pain','★★★★★(1 Tablet) 8mg Suboxone Actavis 155★★★★★'
'/burningman',0.075496,'Drugs','Cannabis','Weed','100 gram Amnesia Haze Weed indoor'
'/weed-depot',0.00577,'Drugs','Cannabis','Weed','5 gr. amazing Amnesia Haze AAA+'
'/goingpostai',0.02452,'Drugs','Empathogens','MDMA','10.0 GRAMS MDMA CRYSTALS - REAGENT TESTED'
'/var462',0.000209,'Other products','Cannabis growing','Seeds','★ Grow Your Own [ELITE] High Quality Marijuana, 750 Pages Guide!!'
'/bathramme',0.001271,'Drugs','Pharmacy','Benzos','Medazepam / 10mg/ Rudotel by TEVA / 5 pieces'
'/drugs-evil',0.034853,'Drugs','Stimulants','Crack','5 GR CRACK VERY VERY STRONG AND SWEET COCAIN '
'/dopeplanet',0.010528,'Drugs','Opiates','Fentanyl','0.5 gr.   Pure Butyr Fentanyl'
'/wendy',0.001044,'Other products','Digital items','Erotica','BrokenTeens.com  - [PORN LIFETIME ACCOUNT]'
'/xtc-love',0.007223,'Drugs','Empathogens','Ecstasy','(FE) 25pc 200mg Orange Hearts Dutch XTC.'
'/powderpharmacy',0.673779,'Drugs','Psychedelics','LSD','ALD-52 or 1P-LSD 500mg 99.99% Purity ( You pick) '
'/lobosuk',0.146416,'Drugs','Stimulants','Cocaine','14g x 88% Pure Cocaine London Fuel [UK ONLY['
'/grenouillebleu',0.005778,'Drugs','Cannabis','Weed','5GR MASTER KUSH INDOOR BIO'
'/drugs-evil',2.129877,'Drugs','Stimulants','Cocaine','500 gr COCAINE CRISTAL VERY STRONG 92% ORGINAIL TOP AAA+++'
'/fatsam',0.008651,'Drugs','Pharmacy','Benzos','Ambien (Zolpidem) 10mg by Sanofi-Aventis - 50 tablets'
'/snowie01',0.02804,'Drugs','Stimulants','Cocaine','95% PERUVIAN COCAINE 3.5g £230 UK2UK ONLY'
'/ganjamyyja',0.00116,'Other products','Paraphernalia','Needles','Skunk #1 trimmattua ja curetettua Kukintoa!testeri 0.6'
'/hollanpetters',0.064107,'Other products','Self-defence','Guns and ammo','Sig Sauer - P320 Compact - w/Night Sights'
'/drugsofspain',0.01833,'Drugs','Cannabis','Weed','20 gr. AMNESIA Haze. Top Quality AAA+ outdoor'
'/deepmeds',0.019038,'Drugs','Pharmacy','Benzos','Xanax (Alprazolam) 1 MG 180 Pills'
'/kbueno',0.012821,'Drugs','Cannabis','Hash','10g HQ RS Pollen Hash'
'/dutchcowboy',0.061334,'Drugs','Depressants','GHB / GBL','1500ML &quot;HEAVEN&quot; GHB 99.99%  CLEANEST  PURITY'
'/ksanori',0.01014,'Drugs','Opiates','Buprenorphine','SUBUTEX 8mg 1kpl'
'/theshop',0.000523,'','Other products','Digital items','♕ ZENMATE VPN PREMIUM ACCOUNT ♕'
'/dreamdoc',0.038725,'Other products','Services','Money','Super Best Quality counterfeit Notes 20x$50= $1000 Promotion!!'
'/bank',0.011458,'Other products','Digital items','Guides and tutorials','★ PAYPAL VERIFIED PREMIER OR BUSINESS ACCOUNT ★ ★ ★'
'/theshop',0.000312,'','Other products','Services','♕ BITCOINS MONEY PACK | 16 GUIDES ♕'
'/bestprice',0.012154,'Drugs','Stimulants','Amphetamine','SPEED AMPHETAMINE PASTE BESTPRICE 100g'
'/jesperjesper',0.131529,'Drugs','Stimulants','Metamphetamine','56G High Strength Crystal Meth'
'/tdwolt61',0.019363,'Drugs','Cannabis','Weed','10g Jack Herer Organic - top-end medical quality'
'/drugs-total',0.025899,'Drugs','Psychedelics','LSD','50 x  200ug SUN LSD BLOTTERS '
'/smart666tiger',0.00052,'Other products','Services','','VIDEO: HOW TO OPEN ANONYMOUS US BANK ACCOUNT'
'/chemical_usa',0.040324,'Drugs','Opiates','Fentanyl',' **New** 250mg Carfentanil 99.9% pure **EXTREME CAUTION**'
'/rico',0.003834,'Drugs','Stimulants','Amphetamine','Amfetamiini VAHVA !! 1G (30e/g)'
'/viren',0.005525,'Drugs','Opiates','Oxycodone','OXYNORM 20MG 3KPL'
'/galaxystore',0.102083,'Drugs','Stimulants','Metamphetamine','⌛14g Crystal Meth | ICE ☯ GalaxyStore ⌛'
'/lobosuk',0.041416,'Drugs','Cannabis','Weed','112 of Amnesia Haze AAA High THC'
'/appleinc',0.020354,'','Drugs','Pharmacy','Armodafinil (Waklert) 150mg - 200x'
'/pharma-deal',0.016167,'Drugs','Pharmacy','Benzos','130 Pills Valium 10 MG (5% Extra pills on FE)'
'/mr-digital',0.020868,'Other products','Digital items','Other digital','Huntington $15000-$25000 Balance Login Details'
'/drugs-queen',0.077293,'Drugs','Cannabis','Weed','112 Grams Hydro Weed indoor'
'/monetka',0.177015,'Drugs','Empathogens','Methylone','Pure Strength Crytal Meth Shards UK Supply 28g '
'/peters-garden',0.037666,'Drugs','Psychedelics','2C-x','10 gr.  2C-B 99% Purity'
'/oase',0.039763,'Drugs','Stimulants','Amphetamine','100g Speed paste PROMOTION'
'/stitches_23',0.02766,'Drugs','Opiates','Heroin','Heroin BTH 3 Grams'
'/goingpostai',0.002609,'Drugs','Empathogens','MDA / MDAI','1.0 GRAM MDA CRYSTAL - INTRO PRICE'
'/dutchstore',0.045131,'Drugs','Stimulants','Amphetamine','100 gr high quality Speed Paste 74%'
'/mr-bearlabs',0.002618,'Other products','Body building','Anabolic steroids','10mls Deca Durabolin 250mg -USA to USA- FREE SHIPPING'
'/drugsrus',0.079843,'Drugs','Pharmacy','Benzos','1000 Pfizer xanax'
'/softkingus',0.000087,'Other products','Digital items','Other digital','★Atomix VirtualDJ Pro Infinity v8.0 Cracked★'
'/pablopablito',0.011543,'Drugs','Stimulants','Cocaine','1g Peruvian Fishscale No cuts High quality. INTRO '
'/deepstatus',0.175354,'Drugs','Stimulants','Cocaine','28g  Colombian Cocaine 90% ♛ Premium Quality'
'/wendy',0.001044,'Other products','Digital items','Erotica','Photodromm.com [PORN LIFETIME ACCOUNT]'
'/dreamdoc',0.095522,'Other products','Services','Money','Super Best Quality counterfeit Notes 60x$50= $3000 Promotion!!'
'/steroidwarehouse',0.018667,'Other products','Body building','Growth hormones','(Growth Hormone) Novetropin - 45IU - NovePharm'
'/smart666tiger',0.003037,'Other products','Digital items','Credit card data','1 VISA PLATINUM ******TOP CARD******'
'/qzfwrty',0.001045,'','','','OXYCOTIN 20MG, 40MG, 80MG '
'/marksandspencer',0.070158,'Drugs','Empathogens','Ecstasy','250 x 200mg Durex XTC pills '
'/qzfwrty',0.00642,'Other products','Body building','Other injectables','Dec 300  Test C 250  Test E 250  Geneza Pharmaceuticals'
'/europe',0.000428,'Other products','Digital items','Guides and tutorials','Paypal Cashout Method'
'/viren',0.007735,'Drugs','Opiates','Tramadol','TRAMADOL 100MG HEXAL *30KPL*'
'/marktfuehrer',0.004487,'Drugs','Stimulants','Amphetamine','5 gr Speed-Sulfate &quot;Sunshine&quot; AAA+'
'/carlito',0.015826,'Drugs','Cannabis','Weed','10g Bubblicious'
'/clipteam',0.005367,'Drugs','Cannabis','Weed','5 GRAM ♦ AK47 ♦ WEED [TOP QUALITY]'
'/theonlinesource',0.001043,'Other products','Digital items','Erotica','WET AND PISSY  Pissing girls / lesbians PORN ACCOUNT (warranty+fr'
'/a-team',0.011618,'Drugs','Opiates','Fentanyl','10ml / 7-8mg Fentanyyli nenä suihke.'
'/drugs-spirit',0.002054,'Drugs','Psychedelics','LSD','2 x 250ug High purity 99.9% LSD (happy Bears)'
'/softkingus',0.000349,'Other products','Digital items','Other digital','★Windows 8.1 AIO 20in1 x64 Preactivated★'
'/rico',0.018074,'Drugs','Cannabis','Hash','Hasis levy 20g!! ( 8e / g ) ESCROW !!'
'/europills',0.02154,'Drugs','Pharmacy','Nootropics','ARMOFRESH (generic NUVIGIL) armodafinil 150mg -100 Pills EU Stock'
'/powderpharmacy',0.01096,'Drugs','Psychedelics','DMT / AMT',' 5-MeO-DMT 500mg '
'/kingshot',0.00035,'Other products','Digital items','Other digital','Chegg Premium Account'
'/funezone',0.002052,'Drugs','Empathogens','Ecstasy','2 x  Ecstasy  Nespresso  220mg strong'
'/moon-light',0.005582,'Drugs','Empathogens','Ecstasy','10 x MINIONS MDMA XTC Pills  185 mg AAA+'
'/dreamdoc',0.118111,'Other products','Services','Money','Super Best Quality counterfeit Notes 80x$50= $4000 Promotion!!'
'/mistejrobbot',0.000208,'Other products','Services','Hacking','Hack Wi-Fi Networks - AutoProgram + Tutorial'
'/drugs-love',0.005393,'Drugs','Stimulants','Metamphetamine','0.5 Grams great quality Crystal Ice Meth'
'/cristophercolumb',0.021827,'Drugs','Empathogens','Ecstasy','❤️ 20kpl MDMA Ekstaasitabletti ★ ILMAISEKSI TOIMITUS ❤️'
'/md',0.016804,'Other products','Cannabis growing','Seeds','Girl Scout Cookies - [50 SEEDS] [FEMINIZED] [GIFT]'
'/cerberus',0.003936,'','Drugs','Pharmacy','ksalol alprazolam (xanax) 1mg x 15 tabs'
'/cerberus',0.005396,'Drugs','Stimulants','Cocaine','Top Quality Fishcale Cocaine 0.5g'
'/cookdish',0.000516,'Drugs','Empathogens','Ecstasy','Dutch 4FMP Purple Rocket ship 150MG 4FMP'
'/viren',0.01127,'Drugs','Opiates','Buprenorphine','TEMGESIC 0,4MG 4x10KPL (4LEVYÄ)'
'/rocketchem',0.035384,'Drugs','Pharmacy','Benzos','Etizolam 5g'
'/dionysos',0.010419,'Drugs','Empathogens','MDMA','5 g MDMA'
'/rxlabs',0.008589,'Drugs','Cannabis','Weed','7 G's Gorilla Glue Indoor'
'/benjomarket',0.001215,'Drugs','Opiates','Buprenorphine','Temgesic 0.2mg x1'
'/marksandspencer',0.070158,'Drugs','Empathogens','Ecstasy','250 x 200mg Orange Lady Bug XTC pills '
'/captain_kirk',0.000103,'Other products','Digital items','Ebooks','Cannabinoids as Therapeutics'
'/salamanca',0.001412,'Drugs','Cannabis','Weed','CUSTOM ORDER lo**ox'
'/noogz',0.017052,'Drugs','Empathogens','Ecstasy','100x Bird Ecstasy mdma pill 140+ MG'
'/galaxystore',0.090364,'Drugs','Empathogens','Ecstasy','⌛ 100pcs Rolls Royce 240mg ☯ GalaxyStore ☯ FINLAND ONLY ⌛'
'/cm',0.1584,'Drugs','Empathogens','MDMA','250 gram mdma'
'/mr-delicious',0.013662,'Drugs','Cannabis','Weed','1 oz Critical Cure from CBD Crew'
'/drugkings',0.016564,'Drugs','Stimulants','Cocaine','2G  UNCUT COLOMBIAN FISHSCALE COCAINE-NDD'
'/lionsmokeruk',0.005909,'Drugs','Cannabis','Weed','[UK]£45 - 3.5g of S5 Haze AAAA 10/10 - ESCROW'
'/smart666tiger',0.002169,'Other products','Services','','POLISH Passport Scan TOP QUALITY'
'/pachoherrera',0.0071,'Drugs','Empathogens','Ecstasy','☆ 25 YELLOW SUNS 275MG ☆'
'/thewizard',0.001878,'Drugs','Stimulants','Amphetamine','1x Adderall 30mg / Prescription Speed SALE'
'/topp-gear',0.038775,'Drugs','Cannabis','Hash','50 gr. MARROC PREMIUM HASH'
'/drugs-evil',0.606692,'Drugs','Stimulants','Cocaine','150 GR PERU/BOLIVIA COCAINE VERY STRONG 92%'
'/ksanori',0.011424,'Drugs','Opiates','Oxycodone','OxyNorm 20mg (5kpl) Mundipharma *Suomituote*'
'/ragstoriches1',0.016701,'Drugs','Cannabis','Weed','❤ 28g CRITICAL + ★ Weed ❤'
'/jesperjesper',0.008926,'Drugs','Stimulants','Cocaine','Cocaine Flake 90% ( 0.5G )'
'/viren',0.002762,'Drugs','Pharmacy','Erectile dysfunction',' SILDENAFIL 100MG *4KPL* (VIAGRA) '
'/dr-whit3',0.002295,'Other products','Digital items','Other digital','custom listing j1'
'/galaxystore',0.019254,'Drugs','Stimulants','Metamphetamine','⌛1g Crystal Meth | ICE ☯ GalaxyStore  ☯ FINLAND ONLY ⌛'
'/lsd-shop',0.064748,'Drugs','Stimulants','Amphetamine','500G ⓈⓅⒺⒺⒹ PASTE '
'/theshop',0.000208,'Other products','Digital items','Ebooks','♕ How To: Carding Microsoft ♕'
'/quality-express',0.004751,'Drugs','Stimulants','Metamphetamine','0,5 gr TOP SHELF CRYSTAL METH BIG ROCKS'
'/wooody',0.000886,'Other products','Digital items','Erotica','Realitygang.com - [LIFETIME PORN PREMIUM ACCOUNT]'
'/zor',0.014364,'Drugs','Cannabis','Hash','blond hash 50 g fe'
'/dopeplanet',0.010528,'Drugs','Cannabis','Weed','10 gr  Super Silver Haze  A+++  outdoor'
'/theshop',0.000156,'Other products','Services','n/a','♕ How To Make Heroin ♕'
'/pachoherrera',0.0071,'Drugs','Dissociatives','Ketamine','2.5G OLD DUTCH KETAMINE'
'/cerberus',0.005833,'Other products','Classifieds','Replicas','Gucci Watch Wallet Set '
'/moon-light',0.004104,'Drugs','Psychedelics','LSD','5 x Looney Tunes 220 ug white crystal perfect clean LSD'
'/viren',0.004972,'Drugs','Pharmacy','Sleep','IMOVANE 7,5MG 100KPL'
'/escapeservice',0.010496,'Drugs','Cannabis','Concentrates','1g Pineapple Cake/Batter by Totem Fire'
'/bank',0.001322,'Other products','Digital items','Guides and tutorials','SECURITY MEGA TUTORIAL'
'/orangeone',0.000899,'','Drugs','Pharmacy','10 pils of HIDROXIL-vitamine B1 B6 B12'
'/noogz',0.641682,'Drugs','Stimulants','Cocaine','200 gram Shiny flakes Cocaine (93%)'
'/curtiscockywarren',0.015081,'Drugs','Stimulants','Cocaine','*** 2g Pure Uncut Cocaine ***  FREE NEXT DAY DELIVERY! (UK)'
'/winfieldblueau',0.00344,'Drugs','Psychedelics','Mushrooms','☞★★3.5G INDOOR GROWN☯☯SUPER POTENT☯☯MAGIC MUSHROOMS★★☜'
'/smart666tiger',0.001302,'Other products','Digital items','','VCC for PAYPAL VERIFICATION 100%'
'/pachoherrera',0.00645,'Drugs','Empathogens','Ecstasy','☆ 25 Green Heineken ☆ 240MG ☆ Free Shipping ☆ Escrow ☆ 50 euro ☆'
'/hashishuk',0.015236,'Drugs','Cannabis','Weed','UK Cheese [UK Vendor] 14g'
'/cool-cat',0.004765,'Drugs','Stimulants','Metamphetamine','0.5 gr Pure CRYSTAL METH AAA+'
'/germanlight',0.012022,'Drugs','Stimulants','Metamphetamine','2 gr Crystal Meth Shards Fire &amp; Ice '
'/keisari-julius',0.021801,'Drugs','Empathogens','MDMA','Loput budit '
'/explicity',0.03571,'Drugs','Cannabis','Weed','AAA Cannibis Cup Winning Strain - Platinun Girl Scout Cookie 56g'
'/wooody',0.001042,'Other products','Digital items','Erotica','KillerGram.com - [LIFETIME PORN PREMIUM ACCOUNT]'
'/willy-wonka',0.005418,'Drugs','Cannabis','Hash','5 gr. High Quality Hash'
'/hackyboy',0.000261,'','','','Construction/Operation Of Clandestine Drug Lab'
'/chemical_usa',0.434721,'Drugs','Opiates','Fentanyl','5G Fentanyl 99.5%'
'/cerberus',0.004665,'Drugs','Pharmacy','Benzos','Roche Rivotril Clonazepam 30 x 2mg glass jars'
'/smart666tiger',0.000259,'Other products','Services','Money','Get a FREE iPhone 6s !!!'
'/coconuts',0.021201,'Drugs','Stimulants','Cocaine','3.5G Peruvian Flake Cocaine 88%'
'/danhash',0.001653,'Drugs','Cannabis','Hash','0.2g Bayer Opium + Premium pure organic black Himalayan '
